name,id,date_str,minTemp,medianTemp,cnt
广东-佛山,140,20160928,19.0,35.0,114228
广东-佛山,140,20160929,22.0,31.0,128085
广东-佛山,140,20160930,22.0,28.0,134136
广东-佛山,140,20161001,19.0,30.0,117584
广东-佛山,140,20161002,16.0,33.0,94659
广东-佛山,140,20161003,19.0,34.0,77510
广东-佛山,140,20161004,19.0,34.0,102773
广东-佛山,140,20161005,19.0,34.0,103922
广东-佛山,140,20161006,19.0,33.0,111817
广东-佛山,140,20161007,18.0,34.0,98639
广东-佛山,140,20161008,20.0,33.0,116875
广东-佛山,140,20161009,20.0,32.0,117567
广东-佛山,140,20161010,21.0,32.0,106087
广东-佛山,140,20161011,21.0,32.0,113969
广东-佛山,140,20161012,23.0,29.0,115700
广东-佛山,140,20161013,20.0,31.0,91793
广东-佛山,140,20161014,19.0,32.0,120944
广东-佛山,140,20161015,18.0,33.0,103371
广东-佛山,140,20161016,19.0,33.0,86702
广东-佛山,140,20161017,19.0,33.0,114395
广东-佛山,140,20161018,22.0,29.0,96910
广东-佛山,140,20161019,21.0,30.0,112879
广东-佛山,140,20161020,19.0,32.0,105670
广东-佛山,140,20161021,19.0,33.0,107279
广东-佛山,140,20161022,19.0,33.0,80973
广东-佛山,140,20161023,19.0,33.0,97052
广东-佛山,140,20161024,19.0,33.0,109440
广东-佛山,140,20161025,19.0,33.0,119794
广东-佛山,140,20161026,19.0,33.0,110224
广东-佛山,140,20161027,18.0,33.0,101628
广东-佛山,140,20161028,18.0,33.0,133102
广东-佛山,140,20161029,19.0,32.0,103450
广东-佛山,140,20161030,22.0,30.0,112099
广东-佛山,140,20161031,21.0,31.0,114554
广东-佛山,140,20161101,23.0,30.0,92498
广东-佛山,140,20161102,21.0,29.0,91166
广东-佛山,140,20161103,20.0,29.0,106141
广东-佛山,140,20161104,19.0,30.0,117906
广东-佛山,140,20161105,19.0,31.0,104673
广东-佛山,140,20161106,19.0,32.0,84456
广东-佛山,140,20161107,20.0,32.0,97246
广东-佛山,140,20161108,20.0,30.0,101527
广东-佛山,140,20161109,19.0,27.0,98982
广东-佛山,140,20161110,15.0,24.0,101091
广东-佛山,140,20161111,14.0,24.0,117493
广东-佛山,140,20161112,17.0,29.0,116423
广东-佛山,140,20161113,19.0,31.0,115359
广东-佛山,140,20161114,22.0,32.0,104096
广东-佛山,140,20161115,20.0,32.0,110702
广东-佛山,140,20161116,20.0,32.0,106723
广东-佛山,140,20161117,19.0,32.0,115841
广东-佛山,140,20161118,20.0,32.0,117610
广东-佛山,140,20161119,20.0,32.0,106498
广东-佛山,140,20161120,19.0,32.0,100294
广东-佛山,140,20161121,19.0,31.0,101060
广东-佛山,140,20161122,23.0,29.0,94982
广东-佛山,140,20161123,19.0,25.0,108629
广东-佛山,140,20161124,13.0,24.0,111551
广东-佛山,140,20161125,12.0,24.0,113447
广东-佛山,140,20161126,13.0,22.0,101248
广东-佛山,140,20161127,12.0,24.0,109944
广东-佛山,140,20161128,13.0,25.0,109779
广东-佛山,140,20161129,15.0,26.0,110182
广东-佛山,140,20161130,17.0,26.0,111767
广东-佛山,140,20161201,16.0,26.0,123519
广东-佛山,140,20161202,17.0,27.0,121487
广东-佛山,140,20161203,18.0,27.0,115050
广东-佛山,140,20161204,20.0,29.0,110471
广东-佛山,140,20161205,20.0,30.0,112410
广东-佛山,140,20161206,20.0,28.0,108307
广东-佛山,140,20161207,18.0,27.0,109364
广东-佛山,140,20161208,18.0,27.0,107491
广东-佛山,140,20161209,16.0,27.0,124139
广东-佛山,140,20161210,18.0,28.0,110057
广东-佛山,140,20161211,18.0,28.0,102426
广东-佛山,140,20161212,20.0,29.0,107841
广东-佛山,140,20161213,16.0,29.0,100827
广东-佛山,140,20161214,19.0,27.0,106308
广东-佛山,140,20161215,17.0,25.0,105163
广东-佛山,140,20161216,14.0,24.0,106082
广东-佛山,140,20161217,14.0,26.0,108170
广东-佛山,140,20161218,16.0,28.0,118353
广东-佛山,140,20161219,18.0,29.0,119850
广东-佛山,140,20161220,20.0,30.0,113594
广东-佛山,140,20161221,21.0,30.0,118288
广东-佛山,140,20161222,21.0,28.0,113161
广东-佛山,140,20161223,17.0,26.0,119444
广东-佛山,140,20161224,18.0,26.0,121843
广东-佛山,140,20161225,18.0,27.0,98441
广东-佛山,140,20161226,18.0,28.0,121867
广东-佛山,140,20161227,15.0,24.0,101488
广东-佛山,140,20161228,11.0,23.0,105241
广东-佛山,140,20161229,14.0,24.0,108313
广东-佛山,140,20161230,13.0,24.0,122510
广东-佛山,140,20161231,15.0,26.0,114211
广东-佛山,140,20170101,16.0,27.0,108879
广东-佛山,140,20170102,17.0,29.0,103159
广东-佛山,140,20170103,19.0,29.0,102841
广东-佛山,140,20170104,20.0,29.0,109854
广东-佛山,140,20170105,20.0,29.0,112533
广东-佛山,140,20170106,19.0,30.0,117069
广东-佛山,140,20170107,20.0,31.0,98306
广东-佛山,140,20170108,20.0,29.0,94269
广东-佛山,140,20170109,17.0,27.0,95722
广东-佛山,140,20170110,18.0,29.0,111150
广东-佛山,140,20170111,19.0,27.0,115430
广东-佛山,140,20170112,13.0,24.0,104335
广东-佛山,140,20170113,12.0,23.0,94925
广东-佛山,140,20170114,12.0,23.0,123084
广东-佛山,140,20170115,13.0,23.0,117151
广东-佛山,140,20170116,12.0,23.0,120945
广东-佛山,140,20170117,12.0,23.0,118385
广东-佛山,140,20170118,14.0,25.0,112506
广东-佛山,140,20170119,15.0,26.0,114530
广东-佛山,140,20170120,14.0,24.0,109897
广东-佛山,140,20170121,14.0,24.0,90556
广东-佛山,140,20170122,13.0,24.0,92287
广东-佛山,140,20170123,14.0,25.0,88574
广东-佛山,140,20170124,14.0,26.0,80630
广东-佛山,140,20170125,16.0,27.0,76481
广东-佛山,140,20170126,17.0,26.0,55602
广东-佛山,140,20170127,15.0,25.0,46643
广东-佛山,140,20170128,16.0,25.0,40099
广东-佛山,140,20170129,18.0,25.0,48245
广东-佛山,140,20170130,17.0,26.0,41531
广东-佛山,140,20170131,15.0,24.0,70572
广东-佛山,140,20170201,15.0,27.0,70921
广东-佛山,140,20170202,16.0,27.0,72785
广东-佛山,140,20170203,18.0,27.0,74716
广东-佛山,140,20170204,17.0,26.0,75667
广东-佛山,140,20170205,16.0,27.0,76476
广东-佛山,140,20170206,18.0,28.0,90063
广东-佛山,140,20170207,18.0,27.0,91870
广东-佛山,140,20170208,17.0,24.0,95301
广东-佛山,140,20170209,12.0,23.0,93142
广东-佛山,140,20170210,11.0,23.0,97377
广东-佛山,140,20170211,11.0,23.0,79319
广东-佛山,140,20170212,11.0,24.0,87371
广东-佛山,140,20170213,12.0,25.0,100196
广东-佛山,140,20170214,13.0,26.0,97452
广东-佛山,140,20170215,15.0,27.0,107088
广东-佛山,140,20170216,18.0,28.0,91972
广东-佛山,140,20170217,18.0,29.0,104889
广东-佛山,140,20170218,20.0,30.0,99955
广东-佛山,140,20170219,20.0,28.0,83313
广东-佛山,140,20170220,20.0,29.0,106439
广东-佛山,140,20170221,21.0,29.0,108625
广东-佛山,140,20170222,21.0,29.0,105336
广东-佛山,140,20170223,14.0,23.0,97319
广东-佛山,140,20170224,11.0,22.0,113444
广东-佛山,140,20170225,10.0,22.0,101033
广东-佛山,140,20170226,11.0,23.0,84359
广东-佛山,140,20170227,14.0,26.0,92407
广东-佛山,140,20170228,16.0,26.0,91612
广东-佛山,140,20170301,17.0,27.0,86360
广东-佛山,140,20170302,17.0,27.0,95738
广东-佛山,140,20170303,16.0,27.0,103954
广东-佛山,140,20170304,19.0,29.0,104034
广东-佛山,140,20170305,21.0,30.0,93208
广东-佛山,140,20170306,20.0,27.0,100883
广东-佛山,140,20170307,17.0,24.0,100367
广东-佛山,140,20170308,15.0,24.0,103099
广东-佛山,140,20170309,15.0,24.0,91275
广东-佛山,140,20170310,14.0,24.0,102558
广东-佛山,140,20170311,16.0,25.0,83783
广东-佛山,140,20170312,17.0,27.0,97480
广东-佛山,140,20170313,18.0,29.0,107138
广东-佛山,140,20170314,18.0,26.0,102476
广东-佛山,140,20170315,15.0,25.0,111721
广东-佛山,140,20170316,15.0,26.0,103792
广东-佛山,140,20170317,16.0,26.0,106898
广东-佛山,140,20170318,17.0,27.0,88790
广东-佛山,140,20170319,18.0,27.0,88549
广东-佛山,140,20170320,18.0,29.0,97025
广东-佛山,140,20170321,20.0,30.0,100612
广东-佛山,140,20170322,19.0,27.0,109389
广东-佛山,140,20170323,19.0,29.0,101996
广东-佛山,140,20170324,19.0,31.0,128092
广东-佛山,140,20170325,17.0,25.0,105786
广东-佛山,140,20170326,14.0,24.0,93410
广东-佛山,140,20170327,14.0,27.0,114013
广东-佛山,140,20170328,18.0,29.0,114719
广东-佛山,140,20170329,20.0,30.0,92869
广东-佛山,140,20170330,22.0,31.0,122639
广东-佛山,140,20170331,20.0,25.0,105851
广东-佛山,140,20170401,15.0,28.0,121558
广东-佛山,140,20170402,18.0,30.0,90161
广东-佛山,140,20170403,19.0,30.0,91922
广东-佛山,140,20170404,19.0,30.0,73731
广东-佛山,140,20170405,21.0,30.0,60754
广东-佛山,140,20170406,20.0,30.0,116178
广东-佛山,140,20170407,19.0,31.0,117998
广东-佛山,140,20170408,19.0,32.0,105965
广东-佛山,140,20170409,19.0,32.0,125678
广东-佛山,140,20170410,19.0,33.0,105078
广东-佛山,140,20170411,23.0,29.0,94670
广东-佛山,140,20170412,19.0,26.0,84168
广东-佛山,140,20170413,19.0,27.0,98902
广东-佛山,140,20170414,19.0,29.0,107298
广东-佛山,140,20170415,19.0,31.0,115839
广东-佛山,140,20170416,19.0,32.0,109080
广东-佛山,140,20170417,16.0,33.0,118222
广东-佛山,140,20170418,19.0,34.0,94449
广东-佛山,140,20170419,19.0,32.0,120724
广东-佛山,140,20170420,20.0,32.0,99760
广东-佛山,140,20170421,18.0,31.0,126290
广东-佛山,140,20170422,21.0,27.0,104209
广东-佛山,140,20170423,20.0,28.0,92628
广东-佛山,140,20170424,20.0,28.0,82668
广东-佛山,140,20170425,20.0,28.0,120269
广东-佛山,140,20170426,20.0,29.0,112989
广东-佛山,140,20170427,22.0,28.0,90021
广东-佛山,140,20170428,19.0,30.0,116834
广东-佛山,140,20170429,20.0,31.0,115141
广东-佛山,140,20170430,19.0,32.0,110855
广东-佛山,140,20170501,19.0,33.0,119915
广东-佛山,140,20170502,19.0,33.0,106098
广东-佛山,140,20170503,20.0,33.0,114883
广东-佛山,140,20170504,19.0,31.0,111001
广东-佛山,140,20170505,18.0,32.0,105338
广东-佛山,140,20170506,19.0,33.0,103597
广东-佛山,140,20170507,21.0,32.0,96697
广东-佛山,140,20170508,19.0,32.0,108987
广东-佛山,140,20170509,19.0,32.0,113603
广东-佛山,140,20170510,19.0,33.0,99323
广东-佛山,140,20170511,19.0,33.0,103525
广东-佛山,140,20170512,20.0,33.0,100785
广东-佛山,140,20170513,21.0,32.0,99768
广东-佛山,140,20170514,19.0,32.0,102056
广东-佛山,140,20170515,20.0,31.0,108607
广东-佛山,140,20170516,21.0,31.0,97358
广东-佛山,140,20170517,20.0,33.0,100697
广东-佛山,140,20170518,20.0,33.0,104263
广东-佛山,140,20170519,19.0,31.0,116050
广东-佛山,140,20170520,19.0,31.0,97812
广东-佛山,140,20170521,19.0,31.0,97113
广东-佛山,140,20170522,19.0,30.0,104781
广东-佛山,140,20170523,20.0,32.0,107229
广东-佛山,140,20170524,21.0,30.0,103186
广东-佛山,140,20170525,19.0,32.0,111364
广东-佛山,140,20170526,21.0,32.0,107817
广东-佛山,140,20170527,18.0,33.0,123425
广东-佛山,140,20170528,19.0,34.0,115062
广东-佛山,140,20170529,20.0,34.0,87585
广东-佛山,140,20170530,19.0,34.0,92927
广东-佛山,140,20170531,20.0,34.0,104951
广东-佛山,140,20170601,19.0,35.0,87070
广东-佛山,140,20170602,19.0,34.0,87351
广东-佛山,140,20170603,18.0,34.0,89274
广东-佛山,140,20170604,18.0,34.0,77426
广东-佛山,140,20170605,18.0,34.0,88155
广东-佛山,140,20170606,18.0,35.0,97106
广东-佛山,140,20170607,19.0,34.0,95061
广东-佛山,140,20170608,15.0,34.0,94822
广东-佛山,140,20170609,18.0,33.0,92739
广东-佛山,140,20170610,18.0,34.0,98853
广东-佛山,140,20170611,15.0,34.0,92937
广东-佛山,140,20170612,19.0,34.0,104955
广东-佛山,140,20170613,19.0,34.0,105345
广东-佛山,140,20170614,19.0,32.0,102686
广东-佛山,140,20170615,18.0,34.0,106169
广东-佛山,140,20170616,21.0,33.0,105851
广东-佛山,140,20170617,19.0,32.0,90094
广东-佛山,140,20170618,21.0,32.0,94873
广东-佛山,140,20170619,19.0,32.0,103991
广东-佛山,140,20170620,19.0,32.0,95863
广东-佛山,140,20170621,19.0,33.0,99267
广东-佛山,140,20170622,19.0,32.0,100844
广东-佛山,140,20170623,19.0,34.0,119534
广东-佛山,140,20170624,16.0,34.0,95110
广东-佛山,140,20170625,-35.0,34.0,96851
广东-佛山,140,20170626,15.0,34.0,91323
广东-佛山,140,20170627,17.0,35.0,104560
广东-佛山,140,20170628,19.0,35.0,112614
广东-佛山,140,20170629,20.0,35.0,110008
广东-佛山,140,20170630,17.0,35.0,126291
广东-广州,141,20150118,14.0,21.0,3881
广东-广州,141,20150119,14.0,20.0,9301
广东-广州,141,20150120,13.0,22.0,9833
广东-广州,141,20150121,15.0,24.0,11418
广东-广州,141,20150122,14.0,21.0,15203
广东-广州,141,20150123,13.0,23.0,14132
广东-广州,141,20150124,16.0,21.0,9797
广东-广州,141,20150125,17.0,23.0,7745
广东-广州,141,20150126,18.0,25.0,14144
广东-广州,141,20150127,18.0,24.0,16935
广东-广州,141,20150128,18.0,24.0,25130
广东-广州,141,20150129,18.0,24.0,28204
广东-广州,141,20150130,16.0,22.0,26067
广东-广州,141,20150131,13.0,19.0,7786
广东-广州,141,20150201,13.0,20.0,10442
广东-广州,141,20150202,15.0,21.0,19407
广东-广州,141,20150203,17.0,23.0,10191
广东-广州,141,20150204,17.0,23.0,12848
广东-广州,141,20150205,14.0,21.0,13408
广东-广州,141,20150206,11.0,19.0,28184
广东-广州,141,20150207,13.0,22.0,19915
广东-广州,141,20150208,14.0,21.0,12387
广东-广州,141,20150209,13.0,21.0,26598
广东-广州,141,20150210,13.0,22.0,21556
广东-广州,141,20150211,14.0,22.0,20894
广东-广州,141,20150212,14.0,22.0,23935
广东-广州,141,20150213,14.0,23.0,28572
广东-广州,141,20150214,19.0,24.0,19826
广东-广州,141,20150215,17.0,23.0,11557
广东-广州,141,20150216,19.0,24.0,8664
广东-广州,141,20150217,17.0,23.0,7573
广东-广州,141,20150218,19.0,22.0,4586
广东-广州,141,20150219,18.0,23.0,6771
广东-广州,141,20150220,19.0,25.0,7287
广东-广州,141,20150221,21.0,26.0,5872
广东-广州,141,20150222,21.0,25.0,5931
广东-广州,141,20150223,21.0,25.0,6686
广东-广州,141,20150224,21.0,25.0,10304
广东-广州,141,20150225,20.0,26.0,12111
广东-广州,141,20150226,22.0,27.0,19553
广东-广州,141,20150227,22.0,27.0,40093
广东-广州,141,20150228,21.0,26.0,36763
广东-广州,141,20150301,16.0,24.0,18264
广东-广州,141,20150302,15.0,22.0,36495
广东-广州,141,20150303,16.0,23.0,37148
广东-广州,141,20150304,15.0,21.0,39823
广东-广州,141,20150305,14.0,21.0,38561
广东-广州,141,20150306,13.0,20.0,37287
广东-广州,141,20150307,13.0,19.0,14396
广东-广州,141,20150308,15.0,22.0,21854
广东-广州,141,20150309,18.0,25.0,31612
广东-广州,141,20150310,17.0,23.0,56133
广东-广州,141,20150311,15.0,22.0,75386
广东-广州,141,20150312,14.0,20.0,77651
广东-广州,141,20150313,15.0,22.0,84572
广东-广州,141,20150314,17.0,23.0,37145
广东-广州,141,20150315,18.0,24.0,40830
广东-广州,141,20150316,19.0,26.0,73869
广东-广州,141,20150317,21.0,27.0,57453
广东-广州,141,20150318,21.0,28.0,65436
广东-广州,141,20150319,21.0,29.0,80988
广东-广州,141,20150320,22.0,29.0,89937
广东-广州,141,20150321,21.0,28.0,73812
广东-广州,141,20150322,22.0,27.0,59821
广东-广州,141,20150323,21.0,26.0,108910
广东-广州,141,20150324,20.0,25.0,110538
广东-广州,141,20150325,19.0,25.0,122298
广东-广州,141,20150326,18.0,24.0,111566
广东-广州,141,20150327,18.0,25.0,174951
广东-广州,141,20150328,20.0,29.0,204637
广东-广州,141,20150329,22.0,29.0,213984
广东-广州,141,20150330,22.0,29.0,264817
广东-广州,141,20150331,22.0,30.0,277575
广东-广州,141,20150401,23.0,29.0,159507
广东-广州,141,20150402,24.0,30.0,82377
广东-广州,141,20150403,24.0,31.0,182757
广东-广州,141,20150404,25.0,32.0,125969
广东-广州,141,20150405,24.0,32.0,110267
广东-广州,141,20150406,25.0,32.0,117109
广东-广州,141,20150407,24.0,31.0,179182
广东-广州,141,20150408,17.0,23.0,166159
广东-广州,141,20150409,15.0,23.0,179262
广东-广州,141,20150410,15.0,23.0,182876
广东-广州,141,20150411,14.0,22.0,138454
广东-广州,141,20150412,16.0,25.0,108893
广东-广州,141,20150413,18.0,26.0,137554
广东-广州,141,20150414,20.0,27.0,105090
广东-广州,141,20150415,20.0,27.0,97022
广东-广州,141,20150416,22.0,28.0,104926
广东-广州,141,20150417,23.0,29.0,116023
广东-广州,141,20150418,24.0,29.0,70204
广东-广州,141,20150419,24.0,30.0,56491
广东-广州,141,20150420,24.0,30.0,113347
广东-广州,141,20150421,21.0,27.0,106898
广东-广州,141,20150422,22.0,29.0,120965
广东-广州,141,20150423,24.0,29.0,119802
广东-广州,141,20150424,24.0,30.0,212614
广东-广州,141,20150425,24.0,30.0,303401
广东-广州,141,20150426,23.0,29.0,305949
广东-广州,141,20150427,23.0,31.0,348755
广东-广州,141,20150428,24.0,31.0,334913
广东-广州,141,20150429,24.0,32.0,339401
广东-广州,141,20150430,25.0,31.0,370703
广东-广州,141,20150501,25.0,32.0,292316
广东-广州,141,20150502,24.0,31.0,267062
广东-广州,141,20150503,22.0,32.0,267608
广东-广州,141,20150504,25.0,31.0,307293
广东-广州,141,20150505,25.0,30.0,131124
广东-广州,141,20150506,24.0,30.0,314013
广东-广州,141,20150507,25.0,29.0,305102
广东-广州,141,20150508,24.0,31.0,326849
广东-广州,141,20150509,25.0,30.0,310412
广东-广州,141,20150510,24.0,31.0,266776
广东-广州,141,20150511,24.0,30.0,298083
广东-广州,141,20150512,23.0,31.0,305446
广东-广州,141,20150513,24.0,31.0,330553
广东-广州,141,20150514,26.0,32.0,438294
广东-广州,141,20150515,25.0,33.0,444369
广东-广州,141,20150516,22.0,29.0,424728
广东-广州,141,20150517,24.0,29.0,387262
广东-广州,141,20150518,24.0,31.0,467705
广东-广州,141,20150519,25.0,32.0,373084
广东-广州,141,20150520,23.0,30.0,442656
广东-广州,141,20150521,24.0,29.0,257991
广东-广州,141,20150525,24.0,29.0,128964
广东-广州,141,20150526,23.0,30.0,422119
广东-广州,141,20150527,26.0,32.0,455343
广东-广州,141,20150528,25.0,33.0,454861
广东-广州,141,20150529,24.0,34.0,508559
广东-广州,141,20150530,24.0,32.0,424438
广东-广州,141,20150531,23.0,30.0,420230
广东-广州,141,20150601,24.0,30.0,480314
广东-广州,141,20150602,25.0,32.0,445392
广东-广州,141,20150603,26.0,34.0,466198
广东-广州,141,20150604,25.0,33.0,476451
广东-广州,141,20150605,25.0,31.0,458451
广东-广州,141,20150606,25.0,31.0,427627
广东-广州,141,20150607,26.0,32.0,405535
广东-广州,141,20150608,24.0,34.0,457924
广东-广州,141,20150609,25.0,33.0,461444
广东-广州,141,20150610,25.0,32.0,480563
广东-广州,141,20150611,23.0,32.0,483249
广东-广州,141,20150612,24.0,31.0,497816
广东-广州,141,20150613,25.0,32.0,421265
广东-广州,141,20150614,25.0,33.0,384229
广东-广州,141,20150615,25.0,33.0,464149
广东-广州,141,20150616,26.0,33.0,473086
广东-广州,141,20150617,26.0,34.0,483155
广东-广州,141,20150618,26.0,35.0,459980
广东-广州,141,20150619,26.0,35.0,473898
广东-广州,141,20150620,26.0,34.0,405823
广东-广州,141,20150621,25.0,33.0,405116
广东-广州,141,20150622,25.0,32.0,390753
广东-广州,141,20150623,25.0,31.0,466490
广东-广州,141,20150624,23.0,31.0,453342
广东-广州,141,20150625,26.0,33.0,457936
广东-广州,141,20150626,26.0,34.0,486151
广东-广州,141,20150627,25.0,34.0,422402
广东-广州,141,20150628,26.0,34.0,435219
广东-广州,141,20150629,26.0,34.0,461661
广东-广州,141,20150630,26.0,34.0,459591
广东-广州,141,20150701,26.0,34.0,481138
广东-广州,141,20150702,25.0,34.0,390195
广东-广州,141,20150703,26.0,34.0,370132
广东-广州,141,20150704,26.0,33.0,382635
广东-广州,141,20150705,24.0,31.0,402487
广东-广州,141,20150706,24.0,32.0,476080
广东-广州,141,20150707,24.0,32.0,498272
广东-广州,141,20150708,26.0,32.0,303826
广东-广州,141,20150709,24.0,31.0,527379
广东-广州,141,20150710,24.0,31.0,360282
广东-广州,141,20150711,26.0,34.0,461811
广东-广州,141,20150712,26.0,35.0,454173
广东-广州,141,20150713,27.0,35.0,528783
广东-广州,141,20150714,26.0,35.0,536730
广东-广州,141,20150715,27.0,35.0,529099
广东-广州,141,20150716,25.0,33.0,554913
广东-广州,141,20150717,23.0,32.0,529486
广东-广州,141,20150718,24.0,31.0,484343
广东-广州,141,20150719,26.0,33.0,463069
广东-广州,141,20150720,25.0,32.0,534340
广东-广州,141,20150721,23.0,30.0,513618
广东-广州,141,20150722,24.0,31.0,546435
广东-广州,141,20150723,25.0,31.0,519448
广东-广州,141,20150724,25.0,31.0,548499
